timestamp,temperature,humidity
2025-08-09 04:20:28,26.4,46.0
2025-08-09 04:30:28,26.5,46.0
2025-08-09 04:40:28,26.6,46.0
2025-08-09 04:50:28,26.6,46.0
2025-08-09 05:00:28,26.7,45.0
2025-08-09 05:10:28,26.8,45.0
2025-08-09 05:20:28,26.9,45.0
2025-08-09 05:30:28,27.0,45.0
2025-08-09 05:40:28,27.1,45.0
2025-08-09 05:50:28,27.2,45.0
2025-08-09 06:00:28,27.3,44.0
2025-08-09 06:10:28,27.4,44.0
2025-08-09 06:20:28,27.5,43.0
2025-08-09 06:30:28,27.6,43.0
2025-08-09 06:40:28,27.7,43.0
2025-08-09 06:50:28,27.8,43.0
2025-08-09 07:00:28,28.0,43.0
2025-08-09 07:10:28,28.1,43.0
2025-08-09 07:20:28,28.2,43.0
2025-08-09 07:30:28,28.3,43.0
2025-08-09 07:40:28,28.4,42.0
2025-08-09 07:50:28,28.5,42.0
2025-08-09 08:00:28,28.6,42.0
2025-08-09 08:10:28,28.8,42.0
2025-08-09 08:20:28,28.9,42.0
2025-08-09 08:30:28,29.0,42.0
2025-08-09 08:40:28,29.1,42.0
2025-08-09 08:50:28,29.3,42.0
2025-08-09 09:00:28,29.4,42.0
2025-08-09 09:10:28,29.4,42.0
2025-08-09 09:20:28,29.5,42.0
2025-08-09 09:30:28,29.5,42.0
2025-08-09 09:40:28,29.5,43.0
2025-08-09 09:50:28,29.5,43.0
2025-08-09 10:00:28,29.5,43.0
2025-08-09 10:10:28,29.5,43.0
2025-08-09 10:20:28,29.4,43.0
2025-08-09 10:30:28,29.4,43.0
2025-08-09 10:40:28,29.4,43.0
2025-08-09 10:50:28,29.4,43.0
2025-08-09 11:00:28,29.4,42.0
2025-08-09 11:10:28,29.4,42.0
2025-08-09 11:20:28,29.4,42.0
2025-08-09 11:30:28,29.4,42.0
2025-08-09 11:40:28,29.5,42.0
2025-08-09 11:50:28,29.5,42.0
2025-08-09 12:00:28,29.5,41.0
2025-08-09 12:10:28,29.5,41.0
2025-08-09 12:20:28,29.5,41.0
2025-08-09 12:30:28,29.6,41.0
2025-08-09 12:40:28,29.6,41.0
2025-08-09 12:50:28,29.6,41.0
2025-08-09 13:00:28,29.6,41.0
2025-08-09 13:10:28,29.7,41.0
2025-08-09 13:20:28,29.7,41.0
2025-08-09 13:30:28,29.8,41.0
2025-08-09 13:40:28,29.8,41.0
2025-08-09 13:50:28,29.8,41.0
2025-08-09 14:00:28,29.9,40.0
2025-08-09 14:10:28,30.0,40.0
2025-08-09 14:20:28,30.0,40.0
2025-08-09 14:30:28,30.1,40.0
2025-08-09 14:40:28,30.2,40.0
2025-08-09 14:50:28,30.3,40.0
2025-08-09 15:00:28,30.4,40.0
2025-08-09 15:10:28,30.5,39.0
2025-08-09 15:20:28,30.6,39.0
2025-08-09 15:30:28,30.7,39.0
2025-08-09 15:40:28,30.8,39.0
2025-08-09 15:50:28,31.0,39.0
2025-08-09 16:00:28,31.1,39.0
2025-08-09 16:10:28,31.3,39.0
2025-08-09 16:20:28,31.4,39.0
2025-08-09 16:30:28,31.5,39.0
2025-08-09 16:40:28,31.5,39.0
2025-08-09 16:50:28,31.5,39.0
2025-08-09 17:00:28,31.5,39.0
2025-08-09 17:10:28,31.5,39.0
2025-08-09 17:20:28,31.5,39.0
2025-08-09 17:30:28,31.5,39.0
2025-08-09 17:40:28,31.5,39.0
2025-08-09 17:50:28,31.5,39.0
2025-08-09 18:00:28,31.5,39.0
2025-08-09 18:10:28,31.5,39.0
2025-08-09 18:20:28,31.5,39.0
2025-08-09 18:30:28,31.5,39.0
2025-08-09 18:40:28,31.5,39.0
2025-08-09 18:50:28,31.5,39.0
2025-08-09 19:00:28,31.5,39.0
2025-08-09 19:10:28,31.5,39.0
2025-08-09 19:20:28,31.5,39.0
2025-08-09 19:30:28,31.5,39.0
2025-08-09 19:40:28,31.5,39.0
2025-08-09 19:50:28,31.5,39.0
2025-08-09 20:00:28,24.8,55.0
2025-08-09 20:10:28,24.9,55.0
2025-08-09 20:20:28,24.9,55.0
2025-08-09 20:30:28,24.9,55.0
2025-08-09 20:40:28,24.9,55.0
2025-08-09 20:50:28,25.0,55.0
2025-08-09 21:00:28,25.0,55.0
2025-08-09 21:10:28,25.0,55.0
2025-08-09 21:20:28,25.0,55.0
2025-08-09 21:30:28,25.1,55.0
2025-08-09 21:40:28,25.1,55.0
2025-08-09 21:50:28,25.1,55.0
2025-08-09 22:00:28,25.2,55.0
2025-08-09 22:10:28,25.2,55.0
2025-08-09 22:20:28,25.2,55.0
2025-08-09 22:30:28,25.3,55.0
2025-08-09 22:40:28,25.3,55.0
2025-08-09 22:50:28,25.3,55.0
2025-08-09 23:00:28,25.4,55.0
2025-08-09 23:10:28,25.4,55.0
2025-08-09 23:20:28,25.4,54.0
2025-08-09 23:30:28,25.5,54.0
2025-08-09 23:40:28,25.5,54.0
2025-08-09 23:50:28,25.6,54.0
2025-08-10 00:00:28,25.6,54.0
2025-08-10 00:10:28,25.6,54.0
2025-08-10 00:20:28,25.7,54.0
2025-08-10 00:30:28,25.7,54.0
2025-08-10 00:40:28,25.8,54.0
2025-08-10 00:50:28,25.8,54.0
2025-08-10 01:00:28,25.9,54.0
2025-08-10 01:10:28,26.0,54.0
2025-08-10 01:20:28,26.0,54.0
2025-08-10 01:30:28,26.0,54.0
2025-08-10 01:40:28,26.1,54.0
2025-08-10 01:50:28,26.2,54.0
2025-08-10 02:00:28,26.2,54.0
2025-08-10 02:10:28,26.3,54.0
2025-08-10 02:20:28,26.3,54.0
2025-08-10 02:30:28,26.4,54.0
2025-08-10 02:40:28,26.5,54.0
2025-08-10 02:50:28,26.5,53.0
2025-08-10 03:00:28,26.6,53.0
2025-08-10 03:10:28,26.6,53.0
2025-08-10 03:20:28,26.7,53.0
2025-08-10 03:30:28,26.8,53.0
2025-08-10 03:40:28,26.8,53.0
2025-08-10 03:50:28,26.9,53.0
2025-08-10 04:00:28,27.0,53.0
2025-08-10 04:10:28,27.0,54.0
2025-08-10 04:20:28,27.1,54.0
2025-08-10 04:30:28,27.2,54.0
2025-08-10 04:40:28,27.3,54.0
2025-08-10 04:50:28,27.3,55.0
2025-08-10 05:00:28,27.4,55.0
2025-08-10 05:10:28,27.5,56.0
2025-08-10 05:20:28,27.6,59.0
2025-08-10 05:30:28,27.5,68.0
2025-08-10 05:40:28,27.1,68.0
2025-08-10 05:50:28,26.7,67.0
2025-08-10 06:00:28,26.3,66.0
2025-08-10 06:10:28,25.9,64.0
2025-08-10 06:20:28,25.6,61.0
2025-08-10 06:30:28,25.4,59.0
2025-08-10 06:40:28,25.4,59.0
2025-08-10 06:50:28,25.4,59.0
2025-08-10 07:00:28,25.3,59.0
2025-08-10 07:10:28,25.3,59.0
2025-08-10 07:20:28,25.3,59.0
2025-08-10 07:30:28,25.2,59.0
2025-08-10 07:40:28,25.2,59.0
2025-08-10 07:50:28,25.2,59.0
2025-08-10 08:00:28,25.1,59.0
2025-08-10 08:10:28,25.1,59.0
2025-08-10 08:20:28,25.0,59.0
2025-08-10 08:30:28,25.0,59.0
2025-08-10 08:40:28,25.0,58.0
2025-08-10 08:50:28,24.9,58.0
2025-08-10 09:00:28,24.9,58.0
2025-08-10 09:10:28,24.9,58.0
2025-08-10 09:20:28,24.9,58.0
2025-08-10 09:30:28,24.8,58.0
2025-08-10 09:40:28,24.8,58.0
2025-08-10 09:50:28,24.8,58.0
2025-08-10 10:00:28,24.8,58.0
2025-08-10 10:10:28,24.7,58.0
2025-08-10 10:20:28,24.7,57.0
2025-08-10 10:30:28,24.7,57.0
2025-08-10 10:40:28,24.7,58.0
2025-08-10 10:50:28,24.7,58.0
2025-08-10 11:00:28,24.7,57.0
2025-08-10 11:10:28,24.7,57.0
2025-08-10 11:20:28,24.7,57.0
2025-08-10 11:30:28,24.7,57.0
2025-08-10 11:40:28,24.7,57.0
2025-08-10 11:50:28,24.8,57.0
2025-08-10 12:00:28,24.8,57.0
2025-08-10 12:10:28,24.8,57.0
2025-08-10 12:20:28,24.8,58.0
2025-08-10 12:30:28,24.8,58.0
2025-08-10 12:40:28,24.8,58.0
2025-08-10 12:50:28,24.8,58.0
2025-08-10 13:00:28,24.8,58.0
2025-08-10 13:10:28,24.8,58.0
2025-08-10 13:20:28,24.8,58.0
2025-08-10 13:30:28,24.8,58.0
2025-08-10 13:40:28,24.7,58.0
2025-08-10 13:50:28,24.7,57.0
2025-08-10 14:00:28,24.7,58.0
2025-08-10 14:10:28,24.7,58.0
2025-08-10 14:20:28,24.7,58.0
2025-08-10 14:30:28,24.7,58.0
2025-08-10 14:40:28,24.7,58.0
2025-08-10 14:50:28,24.7,59.0
2025-08-10 15:00:28,24.7,58.0
2025-08-10 15:10:28,24.6,59.0
2025-08-10 15:20:28,24.6,58.0
2025-08-10 15:30:28,24.6,58.0
2025-08-10 15:40:28,24.6,58.0
2025-08-10 15:50:28,24.6,58.0
2025-08-10 16:00:28,24.6,58.0
2025-08-10 16:10:28,24.6,57.0
2025-08-10 16:20:28,24.6,58.0
2025-08-10 16:30:28,24.6,58.0
2025-08-10 16:40:28,24.6,58.0
2025-08-10 16:50:28,24.6,58.0
2025-08-10 17:00:28,24.6,58.0
2025-08-10 17:10:28,24.6,58.0
2025-08-10 17:20:28,24.6,58.0
2025-08-10 17:30:28,24.6,59.0
2025-08-10 17:40:28,24.6,59.0
2025-08-10 17:50:28,24.5,59.0
2025-08-10 18:00:28,24.5,59.0
2025-08-10 18:10:28,24.4,59.0
2025-08-10 18:20:28,24.4,59.0
2025-08-10 18:30:28,24.3,59.0
2025-08-10 18:40:28,24.3,59.0
2025-08-10 18:50:28,24.2,59.0
2025-08-10 19:00:28,24.2,58.0
2025-08-10 19:10:28,24.1,58.0
2025-08-10 19:20:28,24.1,58.0
2025-08-10 19:30:28,24.0,58.0
2025-08-10 19:40:28,23.9,58.0
2025-08-10 19:50:28,23.8,58.0
2025-08-10 20:00:28,23.8,57.0
2025-08-10 20:10:28,23.7,57.0
2025-08-10 20:20:28,23.7,57.0
2025-08-10 20:30:28,23.7,57.0
2025-08-10 20:40:28,23.7,57.0
2025-08-10 20:50:28,23.6,57.0
2025-08-10 21:00:28,23.6,57.0
2025-08-10 21:10:28,23.6,57.0
2025-08-10 21:20:28,23.6,57.0
2025-08-10 21:30:28,23.6,57.0
2025-08-10 21:40:28,23.6,57.0
2025-08-10 21:50:28,23.6,57.0
2025-08-10 22:00:28,23.6,57.0
2025-08-10 22:10:28,23.6,57.0
2025-08-10 22:20:28,23.5,57.0
2025-08-10 22:30:28,23.5,57.0
2025-08-10 22:40:28,23.5,57.0
2025-08-10 22:50:28,23.5,57.0
2025-08-10 23:00:28,23.5,57.0
2025-08-10 23:10:28,23.5,57.0
2025-08-10 23:20:28,23.5,57.0
2025-08-10 23:30:28,23.5,57.0
2025-08-10 23:40:28,23.6,57.0
2025-08-10 23:50:28,23.6,57.0
2025-08-11 00:00:28,23.5,57.0
2025-08-11 00:10:28,23.5,57.0
2025-08-11 00:20:28,23.5,57.0
2025-08-11 00:30:28,23.5,57.0
2025-08-11 00:40:28,23.5,57.0
2025-08-11 00:50:28,23.5,57.0
2025-08-11 01:00:28,23.5,57.0
2025-08-11 01:10:28,23.5,58.0
2025-08-11 01:20:28,23.5,58.0
2025-08-11 01:30:28,23.5,58.0
2025-08-11 01:40:28,23.5,58.0
2025-08-11 01:50:28,23.5,58.0
2025-08-11 02:00:28,23.5,58.0
2025-08-11 02:10:28,23.5,58.0
2025-08-11 02:20:28,23.5,57.0
2025-08-11 02:30:28,23.5,57.0
2025-08-11 02:40:28,23.5,57.0
2025-08-11 02:50:28,23.5,57.0
2025-08-11 03:00:28,23.5,57.0
2025-08-11 03:10:28,23.5,57.0
2025-08-11 03:20:28,23.6,57.0
2025-08-11 03:30:28,23.6,57.0
2025-08-11 03:40:28,23.6,57.0
2025-08-11 03:50:28,23.6,57.0
2025-08-11 04:00:28,23.6,57.0
2025-08-11 04:10:28,23.7,57.0
2025-08-11 04:20:28,23.7,57.0
2025-08-11 04:30:28,23.7,57.0
2025-08-11 04:40:28,23.7,57.0
2025-08-11 04:50:28,23.8,57.0
2025-08-11 05:00:28,23.8,57.0
2025-08-11 05:10:28,23.8,57.0
2025-08-11 05:20:28,23.9,57.0
2025-08-11 05:30:28,23.9,56.0
2025-08-11 05:40:28,23.9,56.0
2025-08-11 05:50:28,24.0,56.0
2025-08-11 06:00:28,24.0,56.0
2025-08-11 06:10:28,24.1,56.0
2025-08-11 06:20:28,24.1,56.0
2025-08-11 06:30:28,24.2,56.0
2025-08-11 06:40:28,24.3,56.0
2025-08-11 06:50:28,24.4,55.0
2025-08-11 07:00:28,24.4,55.0
2025-08-11 07:10:28,24.5,54.0
2025-08-11 07:20:28,24.7,54.0
2025-08-11 07:30:28,24.8,54.0
2025-08-11 07:40:28,25.0,54.0
2025-08-11 07:50:28,25.1,53.0
2025-08-11 08:00:28,25.4,53.0
2025-08-11 08:10:28,25.6,52.0
2025-08-11 08:20:28,26.0,51.0
2025-08-11 08:30:28,26.4,50.0
2025-08-11 08:40:28,26.8,49.0
2025-08-11 08:50:28,27.2,49.0
2025-08-11 09:00:28,27.2,50.0
2025-08-11 09:10:28,27.2,49.0
2025-08-11 09:20:28,27.2,49.0
2025-08-11 09:30:28,27.2,49.0
2025-08-11 09:40:28,27.2,49.0
2025-08-11 09:50:28,27.3,49.0
2025-08-11 10:00:28,27.4,49.0
2025-08-11 10:10:28,27.4,49.0
2025-08-11 10:20:28,27.3,50.0
2025-08-11 10:30:28,27.0,51.0
2025-08-11 10:40:28,26.7,51.0
2025-08-11 10:50:28,26.5,51.0
2025-08-11 11:00:28,26.4,51.0
2025-08-11 11:10:28,26.4,51.0
2025-08-11 11:20:28,26.4,51.0
2025-08-11 11:30:28,26.4,51.0
2025-08-11 11:40:28,26.4,50.0
2025-08-11 11:50:28,26.5,50.0
2025-08-11 12:00:28,26.5,50.0
2025-08-11 12:10:28,26.5,50.0
2025-08-11 12:20:28,26.5,50.0
2025-08-11 12:30:28,26.5,50.0
2025-08-11 12:40:28,26.5,50.0
2025-08-11 12:50:28,26.5,50.0
2025-08-11 13:00:28,26.6,50.0
2025-08-11 13:10:28,26.6,49.0
2025-08-11 13:20:28,26.7,50.0
2025-08-11 13:30:28,26.7,50.0
2025-08-11 13:40:28,26.8,50.0
2025-08-11 13:50:28,26.8,50.0
2025-08-11 14:00:28,26.7,50.0
2025-08-11 14:10:28,26.7,50.0
2025-08-11 14:20:28,26.7,50.0
2025-08-11 14:30:28,26.7,50.0
2025-08-11 14:40:28,26.7,50.0
2025-08-11 14:50:28,26.7,51.0
2025-08-11 15:00:28,26.6,51.0
2025-08-11 15:10:28,26.6,51.0
2025-08-11 15:20:28,26.6,50.0
2025-08-11 15:30:28,26.6,51.0
2025-08-11 15:40:28,26.6,51.0
2025-08-11 15:50:28,26.7,50.0
2025-08-11 16:00:28,26.7,50.0
2025-08-11 16:10:28,26.8,50.0
2025-08-11 16:20:28,26.9,50.0
2025-08-11 16:30:28,27.0,50.0
2025-08-11 16:40:28,27.2,51.0
2025-08-11 16:50:28,27.3,51.0
2025-08-11 17:00:28,27.3,53.0
2025-08-11 17:03:28,27.3,54.0
2025-08-11 17:06:28,27.3,54.0
2025-08-11 17:09:28,27.2,54.0
2025-08-11 17:12:28,27.1,54.0
2025-08-11 17:15:28,27.1,54.0
2025-08-11 17:18:28,27.0,54.0
2025-08-16 01:44:46,25.0,56.0
2025-08-16 01:47:18,24.9,56.0
2025-08-16 01:49:50,24.9,56.0
2025-08-16 01:52:22,24.9,57.0
2025-08-16 01:54:54,25.0,57.0
2025-08-16 01:57:26,24.9,57.0
2025-08-16 01:59:58,25.0,57.0
2025-08-16 02:00:00,25.0,57.0
2025-08-16 02:15:24,24.8,57.0
2025-08-16 02:30:48,24.8,57.0
2025-08-16 02:40:25,25.1,58.0
2025-08-16 02:48:07,25.3,58.0
2025-08-16 02:54:48,25.3,58.0
2025-08-16 02:59:56,25.3,58.0
2025-08-16 03:00:00,25.3,58.0
2025-08-16 03:00:35,25.3,58.0
2025-08-16 03:01:09,25.3,58.0
2025-08-16 03:01:46,25.3,58.0
2025-08-16 03:02:20,25.4,58.0
2025-08-16 03:02:54,25.4,58.0
2025-08-16 03:03:31,25.4,58.0
2025-08-16 11:46:45,23.8,61.0
2025-08-16 11:47:37,23.8,61.0
2025-08-16 11:48:30,23.8,61.0
2025-08-16 11:49:23,23.9,61.0
2025-08-16 11:50:15,23.8,61.0
2025-08-16 11:51:08,23.8,61.0
2025-08-16 11:52:01,23.8,61.0
2025-08-16 12:19:14,26.1,50.0
2025-08-16 12:26:01,26.5,48.0
2025-08-16 12:32:48,26.3,50.0
2025-08-16 12:39:35,26.4,50.0
2025-08-16 12:46:23,26.2,50.0
2025-08-16 12:53:10,26.3,50.0
2025-08-16 12:59:57,26.4,50.0
2025-08-16 13:00:01,26.4,50.0
2025-08-16 13:01:59,26.4,49.0
2025-08-16 13:03:56,26.5,49.0
2025-08-16 13:05:56,26.5,48.0
2025-08-16 13:07:51,26.5,48.0
2025-08-16 13:36:09,26.0,54.0
2025-08-16 13:41:51,26.1,54.0
2025-08-16 18:53:06,27.9,44.0
2025-08-16 18:54:37,27.9,44.0
2025-08-16 18:56:14,28.0,44.0
2025-08-16 18:57:45,28.0,43.0
2025-08-16 18:58:45,28.0,43.0
2025-08-16 18:59:21,28.0,43.0
2025-08-16 19:00:13,28.0,43.0
2025-08-16 19:07:00,27.9,43.0
2025-08-16 19:12:10,27.8,42.0
2025-08-16 19:15:25,27.7,42.0
2025-08-16 19:17:59,27.6,42.0
2025-08-16 19:20:19,27.5,42.0
2025-08-16 19:23:06,27.4,42.0
2025-08-16 22:33:19,26.2,43.0
2025-08-16 22:33:23,26.2,43.0
2025-08-16 22:33:27,26.2,43.0
2025-08-16 22:33:31,26.2,43.0
2025-08-16 22:33:36,26.2,43.0
2025-08-16 22:33:40,26.2,43.0
2025-08-16 23:30:36,26.2,43.0
2025-08-16 23:43:30,26.2,43.0
2025-08-16 23:46:34,26.1,43.0
2025-08-16 23:49:51,26.1,43.0
2025-08-16 23:53:07,26.1,43.0
2025-08-16 23:56:22,26.1,43.0
2025-08-16 23:59:59,26.1,42.0
2025-08-17 00:00:00,26.1,42.0
2025-08-17 00:10:04,26.1,42.0
2025-08-17 00:20:00,25.9,42.0
2025-08-17 00:29:43,25.8,42.0
2025-08-17 00:40:27,25.7,42.0
2025-08-17 00:50:15,25.7,42.0
2025-08-17 00:59:59,25.7,43.0
2025-08-17 01:00:00,25.7,43.0
2025-08-17 01:09:42,25.8,42.0
2025-08-17 01:19:32,25.7,42.0
2025-08-17 01:29:48,25.6,42.0
2025-08-17 01:39:37,25.9,42.0
2025-08-17 01:49:51,26.7,41.0
2025-08-17 01:59:59,26.7,41.0
2025-08-17 02:00:01,26.7,41.0
2025-08-17 02:10:15,26.9,41.0
2025-08-17 02:20:19,27.7,39.0
2025-08-17 02:30:14,26.5,41.0
2025-08-17 02:40:08,25.2,44.0
2025-08-17 02:50:04,25.0,45.0
2025-08-17 02:59:59,25.2,45.0
2025-08-17 03:00:01,25.2,45.0
2025-08-17 03:10:25,26.9,42.0
2025-08-17 03:20:53,26.5,42.0
2025-08-17 03:30:57,27.1,42.0
2025-08-17 03:41:09,27.2,42.0
2025-08-17 03:50:30,30.5,38.0
2025-08-17 03:59:58,28.4,39.0
2025-08-17 04:00:00,28.4,39.0
2025-08-17 04:09:43,26.9,42.0
2025-08-17 04:19:47,30.3,40.0
2025-08-17 04:29:47,27.0,48.0
2025-08-17 04:39:57,26.6,48.0
2025-08-17 04:49:38,26.3,48.0
2025-08-17 04:59:59,26.4,48.0
2025-08-17 05:00:00,26.4,48.0
2025-08-17 05:09:50,25.9,47.0
2025-08-17 05:19:09,25.9,47.0
2025-08-17 05:28:34,25.8,46.0
2025-08-17 05:41:13,25.6,46.0
2025-08-17 05:50:44,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:53,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:54,25.6,46.0
2025-08-17 05:50:56,25.6,46.0
2025-08-17 05:50:56,25.6,46.0
2025-08-17 05:50:56,25.6,46.0
2025-08-17 05:50:56,25.6,46.0
2025-08-17 05:50:56,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:50:58,25.6,46.0
2025-08-17 05:51:00,25.6,46.0
2025-08-17 05:51:00,25.6,46.0
2025-08-17 05:51:00,25.6,46.0
2025-08-17 05:51:00,25.6,46.0
2025-08-17 05:51:00,25.6,46.0
2025-08-17 05:51:01,25.6,46.0
2025-08-17 05:51:01,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:02,25.6,46.0
2025-08-17 05:51:04,25.6,46.0
2025-08-17 05:51:04,25.6,46.0
2025-08-17 05:51:04,25.6,46.0
2025-08-17 05:51:04,25.6,46.0
2025-08-17 05:51:06,25.6,46.0
2025-08-17 05:51:06,25.6,46.0
2025-08-17 05:51:06,25.6,46.0
2025-08-17 05:51:06,25.6,46.0
2025-08-17 05:51:08,25.6,46.0
2025-08-17 05:51:08,25.6,46.0
2025-08-17 05:51:08,25.6,46.0
2025-08-17 05:51:08,25.6,46.0
2025-08-17 05:51:08,25.6,46.0
2025-08-17 05:51:10,25.6,46.0
2025-08-17 05:51:10,25.6,46.0
2025-08-17 05:51:10,25.6,46.0
2025-08-17 05:51:10,25.6,46.0
2025-08-17 05:51:13,25.6,46.0
2025-08-17 05:51:13,25.6,46.0
2025-08-17 05:51:13,25.6,46.0
2025-08-17 05:51:13,25.6,46.0
2025-08-17 05:51:13,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:14,25.6,46.0
2025-08-17 05:51:16,25.6,46.0
2025-08-17 05:51:16,25.6,46.0
2025-08-17 05:51:16,25.6,46.0
2025-08-17 05:51:16,25.6,46.0
2025-08-17 05:51:17,25.6,46.0
2025-08-17 05:51:17,25.6,46.0
2025-08-17 05:51:17,25.6,46.0
2025-08-17 05:51:18,25.6,46.0
2025-08-17 05:51:18,25.6,46.0
2025-08-17 05:51:18,25.6,46.0
2025-08-17 05:51:18,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
2025-08-17 05:51:22,25.6,46.0
